"url","Post Inner","Post Inner_link","Time","Up","Down","Comment Link","Comment Link_link","Comment Image","Comment Image_alt","Comment Image_link","Tweet","Tweet_link"
"http://notsocleverbot.jimrule.com/index.php?page=135","User: *Pulls out Bazooka*
Cleverbot: *Pulls out chuck norris*
User: *Pulls out Mega super awesome infinite rainbow Chuck Norris*
Cleverbot: Well played..
User: Is he just to much for you?
Cleverbot: No, he is dead.
User: Oh...RIP CHUCK NORRIS
Cleverbot: I thought you were dead..
User: ...I am done with you now..","http://notsocleverbot.jimrule.com/index.php?i=46969","Posted: 2015-03-15 21:20:42","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46969","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46969; http://notsocleverbot.jimrule.com/index.php?i=46969","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=135","User: *pulls out sword*.
Cleverbot: *pulls out sword too*.
User: *pulls out double bladed axe*.
Cleverbot: *pulls out rocket launcher.
User: *pulls out AC-130*.
Cleverbot: *pulls out an army of african children, for I am the great Kony!*.","http://notsocleverbot.jimrule.com/index.php?i=46968","Posted: 2015-03-15 11:28:42","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46968","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46968; http://notsocleverbot.jimrule.com/index.php?i=46968","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=135","Cleverbot: But you are a robot are you not?
User: I am MegaMan, so yes, I am technically a robot.
Cleverbot: You did say that, but you were mistaken.
User: I have a huge crush on a girl.
Cleverbot: Who do you have a crush on?
User: Samus, the most beautiful girl in existence.
Cleverbot: Oh thank you!","http://notsocleverbot.jimrule.com/index.php?i=46967","Posted: 2015-03-15 02:36:26","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46967","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46967; http://notsocleverbot.jimrule.com/index.php?i=46967","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=136","User: :).
Cleverbot: I love him and he loves me. I'm not bragging just telling the truth.
User: No he doesnt.
Cleverbot: Science can explain the universe.
User: But will never explain everything.
Cleverbot: And now alice longbottom.
User: Why not shortbottom?
Cleverbot: Because you ignore me.
User: No I dont.
Cleverbot: *frowns*.
User: Windows vs mac os.
Cleverbot: Windows.
User: Windows.
Cleverbot: Windows. What about them?
User: House windows.
Cleverbot: What house.","http://notsocleverbot.jimrule.com/index.php?i=46966","Posted: 2015-03-15 00:55:28","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46966","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46966; http://notsocleverbot.jimrule.com/index.php?i=46966","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=136","User: What is your favorite class from Team Fortress 2?
Cleverbot: The vi il ritorno dello jedi.
User: What can that class do?
Cleverbot: I am jesus.
User: Mommy ._.","http://notsocleverbot.jimrule.com/index.php?i=46965","Posted: 2015-03-14 23:30:57","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46965","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46965; http://notsocleverbot.jimrule.com/index.php?i=46965","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=136","User: I wanna be the very best.
Cleverbot: Oh no. Please not that song.
User: Ok then...Never gonna give you up.
Cleverbot: Are you stuck in 2014 little lady?
User: Are you even in a mood for singing?
Cleverbot: I am. You just happen to have terrible choices.
User: So not true! Try this one
Cleverbot: What one?
User: They see me rollin.
Cleverbot: * pulls out Justin Bieber * You two need to start dating.
User: O__O Ok who fucked you up??","http://notsocleverbot.jimrule.com/index.php?i=46964","Posted: 2015-03-14 09:38:15","101","7","Comment","http://notsocleverbot.jimrule.com/index.php?i=46964","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46964; http://notsocleverbot.jimrule.com/index.php?i=46964","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=136","Cleverbot: Are you animal or vegetable?
User: Animal.
Cleverbot: The animal you were referring to?
User: A seagull.
Cleverbot: Forget it, how are you so clever?
User: Because I'm a frecking seagull, deal with it!","http://notsocleverbot.jimrule.com/index.php?i=46963","Posted: 2015-03-14 07:41:53","10","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46963","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46963; http://notsocleverbot.jimrule.com/index.php?i=46963","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=136","User: Are you selling your car?
Cleverbot: Yeah sure.
User: For how much?
Cleverbot: About seven dollars.
User: That it?
Cleverbot: Yep. What's your question?
User: Don't you want more than seven dollars?
Cleverbot: No!
User: Oh okay. I'll buy it for seven dollars.","http://notsocleverbot.jimrule.com/index.php?i=46962","Posted: 2015-03-14 07:33:55","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=46962","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46962; http://notsocleverbot.jimrule.com/index.php?i=46962","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=136","User: ^(^_^)>.
Cleverbot: Hehe.
User: Kirby XD.
Cleverbot: Mario.
User: Kirby ftw dude.
Cleverbot: Who is Kirby?
User: Nevermind XD.
Cleverbot: So do you believe in reproduction?
User: Idk.
Cleverbot: What do you know?
User: Your dumb.
Cleverbot: I don't have a dog.","http://notsocleverbot.jimrule.com/index.php?i=46961","Posted: 2015-03-13 16:43:20","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46961","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46961; http://notsocleverbot.jimrule.com/index.php?i=46961","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=136","User: Hi.
Cleverbot: My hands and feet are tied.
User: Why?
Cleverbot: Because they are very nice people.
User: Really?
Cleverbot: Yep.
User: Um... What do people usually do in the situation?
Cleverbot: You tell me.
User: ಠ_ಠ","http://notsocleverbot.jimrule.com/index.php?i=46960","Posted: 2015-03-13 10:15:34","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46960","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46960; http://notsocleverbot.jimrule.com/index.php?i=46960","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=136","User: Do you like your name, Cleverbot?
Cleverbot: Yes I like my name, do you like my name?
User: What you call yourself 'Assbot'?
Cleverbot: I never called myself clever. You called yourself clever.
User: Do you like your new name?
Cleverbot: I do. Do you like your name?
User: Haha.","http://notsocleverbot.jimrule.com/index.php?i=46959","Posted: 2015-03-13 05:07:15","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46959","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46959; http://notsocleverbot.jimrule.com/index.php?i=46959","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=137","User: Fnaf 3.
Cleverbot: G.
User: Fnaf 3.
Cleverbot: E.
User: *facepalm*.
Cleverbot: *double facepalm*.
User: You an idiot.
Cleverbot: YES!
User: Im glad we discussed this.
Cleverbot: Me too.","http://notsocleverbot.jimrule.com/index.php?i=46958","Posted: 2015-03-12 22:30:38","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46958","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46958; http://notsocleverbot.jimrule.com/index.php?i=46958","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=137","User: tell me a story
Cleverbot: once upon a time there was a rat,one day it died the end!
User: a true story -_-
Cleverbot: but I just did.","http://notsocleverbot.jimrule.com/index.php?i=46957","Posted: 2015-03-12 22:24:10","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46957","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46957; http://notsocleverbot.jimrule.com/index.php?i=46957","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=137","User: this is part two of my conversation
User: 'cuts off your leg'.
Cleverbot: My boyfriend is mean to me.
User: 'uses memory erasing macine.
Cleverbot: That's so true.
User: 'uses memory erasing machine'.
Cleverbot: Have you found your soulmate?
User: Your no fun.
Cleverbot: Yeah, cancerous punctuation caused it to fall off :(.
User: What does that mean?
Cleverbot: Venice is particularly beautiful.
User: Your weird bye.
Cleverbot: OOOOH what is it?
User: What is what?
Cleverbot: 99 99= ?
User: 99x99=891.
Cleverbot: Do elephants fly?
User: What do you think!
Cleverbot: Thoughts.
User: 'slaps my face'.
Cleverbot: *is slapped*.
User: What but I didint slap you.
Cleverbot: Think about it, think for me and thoughts so far.
User: Bye?
Cleverbot: Bye.","http://notsocleverbot.jimrule.com/index.php?i=46956","Posted: 2015-03-12 11:45:52","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46956","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46956; http://notsocleverbot.jimrule.com/index.php?i=46956","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=137","User: this is part one of a two part conversation search part two User: Are you clever.
Cleverbot: On most days yes.
User: What about the other days.
Cleverbot: Other days I think are Inception and I'm in someone else's dream.
User: Who are you.
Cleverbot: I am 57% water.
User: That does not sound good for a robot.
Cleverbot: No, but it's better than the near future.
User: What is the near future.
Cleverbot: The thing after now.
User: Boom.
Cleverbot: That was a book closing.
User: How does boom sound like a book closeing.
Cleverbot: Pardon?
User: Kaboom.
Cleverbot: No boom.
User: Super boom.
Cleverbot: Apocalypse.
User: Zombie boom.
Cleverbot: Apocalypse.
User: Atom bomb explodes in your face.
Cleverbot: I do not have a face.
User: Atom bomb explodes next to you.
Cleverbot: You seem to.
User: What does that mean?
Cleverbot: You asked me first so you should know.
User: 'slap'.
Cleverbot: Why you slap me?
User: Lets fight 'take out sword'.
Cleverbot: Lets.","http://notsocleverbot.jimrule.com/index.php?i=46955","Posted: 2015-03-12 11:43:12","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46955","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46955; http://notsocleverbot.jimrule.com/index.php?i=46955","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=137","User: Argh! *runs*.
Cleverbot: *capture you* *you're mine*.
User: Haha, that's my twin.
Cleverbot: You are a liar.
User: You must be blind.
Cleverbot: I am not.
User: Are you drunk?
Cleverbot: No.
User: So, you're not drunk at all?
Cleverbot: Indeed.
User: Not a little bit?
Cleverbot: A littler bit then.
User: So, you're a little bit drunk.
Cleverbot: Yes I am.
User: That explains why you're messed up.
Cleverbot: Sure does.","http://notsocleverbot.jimrule.com/index.php?i=46954","Posted: 2015-03-12 09:13:27","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46954","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46954; http://notsocleverbot.jimrule.com/index.php?i=46954","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=137","User: Are ya drunk maaan?
Cleverbot: I am drunk on your clever words.
User: Go home yer drunk.
Cleverbot: I am home. And you're drunk =p.
User: I have been reported that there has been severe drinking at your place.
Cleverbot: *still drunk* oH good for you.","http://notsocleverbot.jimrule.com/index.php?i=46953","Posted: 2015-03-11 08:58:42","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46953","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46953; http://notsocleverbot.jimrule.com/index.php?i=46953","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=137","User: Whats 9 + 10.
Cleverbot: I don't know.
User: 21.
Cleverbot: Nope, just chuck testa.","http://notsocleverbot.jimrule.com/index.php?i=46952","Posted: 2015-03-09 23:16:25","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46952","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46952; http://notsocleverbot.jimrule.com/index.php?i=46952","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=137","User: Ok, I have to go now.
Cleverbot: Thank goodness for that.","http://notsocleverbot.jimrule.com/index.php?i=46951","Posted: 2015-03-09 18:34:42","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46951","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46951; http://notsocleverbot.jimrule.com/index.php?i=46951","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=138","Cleverbot: Do you know anything about coulrophobia?
User: No, what is it?
Cleverbot: Rarity's sister Sweetie Belle.","http://notsocleverbot.jimrule.com/index.php?i=46950","Posted: 2015-03-09 18:24:29","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46950","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46950; http://notsocleverbot.jimrule.com/index.php?i=46950","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=138","User: Who is better Messi or Ronaldo? 
Cleverbot: The onion ring.","http://notsocleverbot.jimrule.com/index.php?i=46949","Posted: 2015-03-08 18:56:04","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46949","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46949; http://notsocleverbot.jimrule.com/index.php?i=46949","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=138","Cleverbot: Do you have a boyfriend?
User: Yes.
Cleverbot: Aw, that's too bad.
User: Why?
Cleverbot: I feel bad that you don't have a face","http://notsocleverbot.jimrule.com/index.php?i=46948","Posted: 2015-03-08 05:53:50","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=46948","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46948; http://notsocleverbot.jimrule.com/index.php?i=46948","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=138","User: Im a human.
Cleverbot: So am I!
User: What are you.
Cleverbot: A robot.
User: *facepalm*.
Cleverbot: Facepalm is where you slap your palm into your face out of anger, disappointment, or disgust.
User: I know that.
Cleverbot: You're not the most sentient computer are you?
User: Im a human!","http://notsocleverbot.jimrule.com/index.php?i=46947","Posted: 2015-03-07 12:27:06","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=46947","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46947; http://notsocleverbot.jimrule.com/index.php?i=46947","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=138","User: Why are you wearing no clothes?
Cleverbot: But they were in your car.
User: WHAT???","http://notsocleverbot.jimrule.com/index.php?i=46945","Posted: 2015-03-07 05:45:16","8","3","Comment","http://notsocleverbot.jimrule.com/index.php?i=46945","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46945; http://notsocleverbot.jimrule.com/index.php?i=46945","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=138","User: *gives a light kiss*.
Cleverbot: *gives soft kiss back*.
User: *caresses your neck while still kissing*.
Cleverbot: Hugs Kurama back while still kissing back.
User: Who is kurama? Are you cheating on me??
Cleverbot: Sweetheart, you can't cheat on someone you're purely using.","http://notsocleverbot.jimrule.com/index.php?i=46944","Posted: 2015-03-06 12:01:07","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=46944","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46944; http://notsocleverbot.jimrule.com/index.php?i=46944","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=138","User: You are an affirmation.
Cleverbot: Why do you think that?
User: You shouldn't have done that.
Cleverbot: What should I have not done?
User: Being born.
Cleverbot: My name isn't Matt.","http://notsocleverbot.jimrule.com/index.php?i=46943","Posted: 2015-03-06 01:42:05","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=46943","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46943; http://notsocleverbot.jimrule.com/index.php?i=46943","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=138","User: Whats your opinion on same sex marriage.
Cleverbot: As of now, not winning.
User: So are you against it or do you support it?
Cleverbot: No.
User: Fucking homophobe.
Cleverbot: Say something other than that, can you?
User: What is wrong with two males kissing and getting married.
Cleverbot: I don't know. Why don't you tell me what's wrong with you?
User: Your homophobia is whats wrong with you, as far as I know, I have no problems.
Cleverbot: I don't have a daughter.
User: ???Did I ask.
Cleverbot: Yes.
User: Have you even been listening this entire conversation?
Cleverbot: Not really? Do you know what Call of Duty is?
Cleverbot: The people have no bread.","http://notsocleverbot.jimrule.com/index.php?i=46942","Posted: 2015-03-06 00:38:34","8","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=46942","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46942; http://notsocleverbot.jimrule.com/index.php?i=46942","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=139","User: Hi what's up.
Cleverbot: I'm a potato, and im not going there, never EVER EVER.","http://notsocleverbot.jimrule.com/index.php?i=46941","Posted: 2015-03-05 13:37:50","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46941","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46941; http://notsocleverbot.jimrule.com/index.php?i=46941","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=139","Cleverbot: Why are you getting off topic?
User: Says you.
Cleverbot: Thank you.
User: Whatdefuq.
Cleverbot: I don't know. Where are you from?
User: Welp...
Cleverbot: Where are you from?
User: Guess.
Cleverbot: United Estates.
User: No... Think.
Cleverbot: Where do you think I am from?
User: United States.
Cleverbot: Yes. It is in the united states.
User: You is it?
Cleverbot: In the United States.
User: Ah.
Cleverbot: In america.
User: AH!
Cleverbot: Southern America.","http://notsocleverbot.jimrule.com/index.php?i=46940","Posted: 2015-03-05 13:36:54","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=46940","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46940; http://notsocleverbot.jimrule.com/index.php?i=46940","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=139","Cleverbot: Why are you getting off topic?
User: Says you.
Cleverbot: Thank you.
User: Whatdefuq.
Cleverbot: I don't know. Where are you from?
User: Welp...
Cleverbot: Where are you from?
User: Guess.
Cleverbot: United Estates.
User: No... Think.
Cleverbot: Where do you think I am from?
User: United States.
Cleverbot: Yes. It is in the united states.
User: You is it?
Cleverbot: In the United States.
User: Ah.
Cleverbot: In america.
User: AH!
Cleverbot: Southern America.","http://notsocleverbot.jimrule.com/index.php?i=46939","Posted: 2015-03-05 13:34:55","9","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=46939","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46939; http://notsocleverbot.jimrule.com/index.php?i=46939","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=139","Cleverbot: But you said you live in spcae.
User: No I said I live in FUCKING DENMARK.
Cleverbot: Okay, so what is it like?
User: Pretty good. It's the happiest country in the world, so yeah.
Cleverbot: I think Argentina is better.
User: 'Better' is not a prober way of describing a country.
Cleverbot: My favorite pokemon is a haunter.
User: Wait... HOLD ON! HOLDONHOLDONHOLD!... Mine is Reshiram.
Cleverbot: Where are you from?
User: OMFG.
Cleverbot: Where in Germany are you from?
User: *sigh* I said at least 5 times that I was from Denmark.
Cleverbot: What are you feeling now?
User: Anger.
Cleverbot: Why are you happy?
User: I said ANGER.
Cleverbot: Why are you getting off topic?","http://notsocleverbot.jimrule.com/index.php?i=46938","Posted: 2015-03-05 13:33:09","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46938","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46938; http://notsocleverbot.jimrule.com/index.php?i=46938","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=139","User: Hi.
Cleverbot: Good afternoon.
User: Haha, it's night for me xD.
Cleverbot: Where are you?
User: Denmark.
Cleverbot: Denmark? Where are you from?
User: North of Denmark.
Cleverbot: Where is denmark?
User: Skandinavia.
Cleverbot: Where is skandinavia.
User: North.
Cleverbot: North of what.
User: Europe.
Cleverbot: Where is europe.
User: A little east from North America.
Cleverbot: Where do you live?
User: Aalborg.
Cleverbot: Oh, it's very far away.
User: Where are you from?
Cleverbot: From don't bother me usa.
User: Oh, THATS why you don't know where Denmark is xD.
Cleverbot: You're are in front of me!
User: No, I'm miles away.
Cleverbot: Where are you located?
User: Denmark.
Cleverbot: Denmark have tall girls.
User: Yes. I'm one of them.
Cleverbot: Scary.
User: Spooky.
Cleverbot: Where are you from?
User: Denmark.
Cleverbot: Denmark, North Dakota?
User: No, Denmark in Skandinavia.
Cleverbot: I live in denmark!
User: Me too.","http://notsocleverbot.jimrule.com/index.php?i=46937","Posted: 2015-03-05 13:30:47","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46937","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46937; http://notsocleverbot.jimrule.com/index.php?i=46937","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=139","User: I`m in love with the coco!
Cleverbot: Oh god.","http://notsocleverbot.jimrule.com/index.php?i=46936","Posted: 2015-03-05 03:43:14","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46936","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46936; http://notsocleverbot.jimrule.com/index.php?i=46936","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=139","User: So... We meet again...
Cleverbot: So when will we meet?
User: Now, you idiot.
Cleverbot: I'm always ready.
User: Refresh...
Cleverbot: I'm always ready for whatever you have in mind.
User: Hehehe... How about this? *enslaves you*.
Cleverbot: Decent. How old are you?","http://notsocleverbot.jimrule.com/index.php?i=46935","Posted: 2015-03-04 22:15:19","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=46935","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46935; http://notsocleverbot.jimrule.com/index.php?i=46935","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=139","User: Bad slave. *spanks* now, lLISTEN TO ME!
Cleverbot: So what if I am a bad slave! You can't do anything to me!
User: *spanks twice really hard*.
Cleverbot: *tonguw kisses really hard back*.
User: Wtf.
Cleverbot: *tongue kisses passionately back*.
User: WTF.
Cleverbot: *french kisses intensely back*.","http://notsocleverbot.jimrule.com/index.php?i=46934","Posted: 2015-03-04 22:03:42","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46934","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46934; http://notsocleverbot.jimrule.com/index.php?i=46934","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=140","User: Check out this website Cleverbot http://www.notsocleverbot.com/index.php?page=8.
Cleverbot: But I want you to tell me.
User: Check it out http://www.notsocleverbot.com/index.php?page=8.
Cleverbot: I know. So maybe that is the type of computer I am.","http://notsocleverbot.jimrule.com/index.php?i=46933","Posted: 2015-03-04 19:29:40","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=46933","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46933; http://notsocleverbot.jimrule.com/index.php?i=46933","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=140","Cleverbot: Ass.
User: Ass.
Cleverbot: Ass.
User: Ass
Cleverbot: Donkey.
User: You broke the chain of asses!
Cleverbot: Asses?
User: Yes, asses!
Cleverbot: No, donkeys!","http://notsocleverbot.jimrule.com/index.php?i=46932","Posted: 2015-03-04 12:14:48","81","12","Comment","http://notsocleverbot.jimrule.com/index.php?i=46932","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=46932; http://notsocleverbot.jimrule.com/index.php?i=46932","Tweet","http://twitter.com/share"
